url,daymoney,days,industry,jobdescribe,lasting,location,title,...
http://www.shixiseng.com/intern/inn_uqhxusqm2fce,145-150/天 丨,"3天/周

丨","能源,化学化工","Scope of Work: Review all documents, identify its
document type and cataloguing required information into standard spreadsheet
provided in which is going to be reviewed by upstream team to identify record
files. Candidate Requirements: Good understating of various
documents type common in exploration and development. ( well document , well log,
well samples seismic survey, seismic tapes and etc.) Good command of technical
English in oil and gas industry. Prefer student major in
petroleum geology ( China university of petroleum or China university of
geoscience) Be able to work at least 3 days
per week Rough estimation of project time: 6month",实习6个月,北京 丨,数据处理实习生,{}
http://www.shixiseng.com/intern/inn_gt2wazvjf3sg,180-280/天 丨,"5天/周

丨",计算机/互联网,1、主要负责公司网站和产品网站的搭建； 2、利用HTML5相关技术开发移动平台的Web前端页面； 3、持续的优化前端体验和页面响应速度，并保证兼容性和执行效率； 要求： 1、全日制本科以上学历，计算机等相关专业； 2、熟悉HTML、JavaScript、CSS、XML等web开发领域及相关技术； 3、有较强的责任感，学习能力强，有创造性思维能力和表达能力，充满创业激情； 4、实习时间不低于6个月。 实习津贴：4-5k以上，到岗后表现突出者待遇可迅速提升！,实习12个月,深圳 丨,web前端,{}
http://www.shixiseng.com/intern/inn_jdhyf9fwht8n,50-100/天 丨,"5天/周

丨",金融,1.负责日常基础数据的收集整理以及处理，能够发现异常值，及时准确汇报； 2.对行业信息、动态等数据敏感，做到及时全面跟踪、归类，并能及时作出总结汇报； 4.利用数学、统计类工具或理论模型对各种数据以及信息进行深层次分析，形成报告和成熟模型； 5.从运营角度看待各种数据，发现问题、行业规律，并能及时提报并做出解决、改进方案。 岗位要求： 统计学、应用数学、经济学、计算机、信息技术、数据挖掘、传媒、新闻或相关专业本科及以上学历； 统计基础扎实，对业务逻辑和数据变化敏感，具有优秀的逻辑分析能力； 熟练使用EXCEL和SQL，有数据产品经验的优先； 学习沟通能力强，能快速熟悉理解复杂业务； 表达能力优秀，擅长书写分析报告； 对数据与业务方面有足够敏感性 拥有良好的沟通技巧和团队合作精神，有相关商业数据分析经验者优先,实习17个月,武汉 丨,数据分析师,{}
http://www.shixiseng.com/intern/inn_ttrchr53cdze,60-90/天 丨,"5天/周

丨",网络游戏,【工作职责】 1、负责业务数据、行业信息收集整理，支持业务部门运营数据需求，对多种数据源进行分析、挖掘，寻找有价值的信息。 2、提供分析报告，对游戏设计、运营活动的效果给予评估。 3、参与数据挖掘业务分析的体系化建设，推动业务发展。 【岗位要求】 1、本岗位针对在校应届毕业生或最后一年实习，要求能够全职实习（暑期实习必须3个月以上）；计算机、统计、数学、信息技术等相关专业优先； 2、热爱游戏，有较丰富的游戏经验 ； 有多机种、多类型游戏经验者优先（简历中必须包括游戏经历），实习时间需不小于3个月 3、熟练运用SQL，熟练操作办公软件，掌握R/SAS/SPSS/Matlab等分析工具中任一种；,实习6个月,珠海 丨,数据分析实习生,{}
http://www.shixiseng.com/intern/inn_frqogmkrfp0s,180-190/天 丨,"4天/周

丨",软件服务,"职责： 1. 熟悉现有的自动化测试框架 2. 按照规范，开发自动化测试脚本 3. 根据项目特点，开发新的自动化工具，提高测试效率 4. 与项目相关人员就项目进度和问题进行沟通 技能要求： 1. 有JAVA(Java Standard Edition)编程经验 2. 能够编写基本的sql脚本 3. 对软件测试有浓厚的兴趣 4. 英语读写熟练 5. 有JUnit/TestNG,Selenium, ANT/Maven使用经验 6. 有JEE平台（如JBoss），以及BI产品的相关开发/测试经验 7. 了解软件开发测试过程",实习6个月,上海 丨,自动化测试工程师-实习生,{}
http://www.shixiseng.com/intern/inn_58ulhxzkqauo,200-260/天 丨,"4天/周

丨","互联网,电子商务","工作职责：
安全测试与安全开发 任职资格： 1、211、985院校计算机相关专业，18届硕士，每周可至少工作四天，能持续四个月以上优先（有转正机会） 2、熟悉 nginx、tomcat 等web服务器和负载均衡常用软件的安装配置和优化 3、熟练掌握 C，C++，Python，Java，Perl，Php，Shell 其中的一门编程语言 4、熟悉TCPIP、HTTP等网络协议，熟悉四层及七层负载均衡，有大访问量高并发网站的开发或运维相关经验者优先 5、有良好责任心，主人翁意识，敬业意识和职业道德，善于沟通，乐于分享 6、善于学习和交流，挑战未知，具有良好的团队合作精神",实习6个月,北京 丨,安全开发实习生(J13849),{}
http://www.shixiseng.com/intern/inn_gsitn3r9nfp8,200-300/天 丨,"4天/周

丨",互联网,滴滴出行 数据分析实习生 该职位位于滴滴出行商业智能数据分析团队，致力于通过数据回答业务面临的核心问题，拆析业务当前的核心痛点。候选人须具备较强的沟通与总结能力，在工作中可很好地学习并锻炼数据分析方法，通过数据回答业务方的核心问题，并将数据展现为精炼和有效的观点帮助业务决策。 工作职责 1. 与业务方，产品开发，产品经理一起回答重要的商业问题和产品问题，高效的拆析业务当前的核心痛点，将数据精炼为可行动的建议，更为高效和迅速的推进决策。 2. 研究，评估，执行和展示统计分析的结果，推进业务重要的决策。 3. 定义关键指标用来解析当前的业务现状，不断优化和完善日常监控业务现状的数据报表。 任职资格： 1. 应用数学，统计学，机器学习，计算机，经济学等相关专业在读 2. 精通 SQL 数据查询语言 3. 对数字敏感，对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力 4. 可保证每周实习四天，持续三个月以上,实习3个月,北京 丨,数据分析实习生,{}
http://www.shixiseng.com/intern/inn_emz4twusx4de,160-200/天 丨,"5天/周

丨",计算机/互联网,基本要求： 1 、 大专以上学历； 2 、 熟悉计算机操作； 3 、 性格文静、细致，能吃苦耐劳，有团队合作精神； 4 、 熟练使用各种日常办公软件。 5 、 短期（一个月以上）或长期工作均可。 6、 有计算机或信号处理的背景知识者优先。 7、 能熟练使用粤语或韩语、英语优先。 ​,实习8个月,北京 丨,数据处理员,{}
http://www.shixiseng.com/intern/inn_mb1ynlgdp8yp,50-80/天 丨,"5天/周

丨",计算机/互联网,岗位职责： 1.根据客户需求，对数据进行整理，清洗以及提供对应的报告等内容 任职要求： 1.本科以上学历，计算机、数学、统计、金融等相关专业； 2.专业基础扎实，能够理解数据清洗、整理以及报告的基础知识； 3.有较强的文字驾驭能力，文笔好，语言表达能力强，吃苦耐劳； 4.有一定组织协调能力，较强的团队合作精神； 5.具互联网、移动互联网等相关经验者优先考虑。,实习6个月,北京 丨,数据分析师,{}
http://www.shixiseng.com/intern/inn_88ofohpztoda,120-140/天 丨,"5天/周

丨",企业服务,工作职责： 1.网店数据处理。通过信息搜集，结合标准书目库进行信息分析、判断，将不规则的数据对应到标准信息上； 2.图书分类。根据既定的分类标准，通过相关书目信息的搜集和分析，进行图书分类标引； 3.书目标准化。书目信息完整性补充、图书各信息字段的正确性、标准性和规范性核查； 4.标准制定和完善。配合团队负责人对书目标准化相关规则进行研究和制定，共同推动开卷图书信息标准化工作进程。 任职资格： 1. 较好的责任心、细致度； 2. 对图书数据标准化有较浓厚的兴趣，热爱读书、善于思考，能主动钻研工作； 3. 图书馆、情报学、信息管理等相关专业优先。,实习3个月,北京 丨,标准化数据员实习生,{}
http://www.shixiseng.com/intern/inn_xndqd0jwmnd7,150-180/天 丨,"4天/周

丨",互联网,岗位职责 RESPONSIBILITIES： 1.参与产品需求分析，跟踪产品进度，评估产品的可测性和存在的风险； 2.参与制定产品测试方案、负责设计测试用例、执行测试； 3.参与开发测试工具或自动化解决脚本； 5. 遵照测试流程，提交缺陷报告，验证缺陷，及维护缺陷状态 4.与及开发人员产品相关人员就产品进度和问题进行沟通。 任职要求 REQUIREMENTS： 1.计算机或其他相关专业本科以上学历； 2.具有一定的软件自动化测试经验，了解性能、接口、单元测试等测试方法，具有互联网平台产品测试经验者优先； 3.了解一定的测试理论和方法，并且能够应用到具体工作中； 4.能熟练地应用以下技术进行测试开发：JS/Python编程、Linux/Unix Shell编程； 5.能够良好地进行沟通，能够承担一定的工作压力； 6.热爱测试工作，有很强学习能力。 7.责任心强，有一定抗压力和自我驱动力，对创业公司有一定认识和接纳。 知象团队 TEAM WORK： 知象拥有一个精英和极客型的小型团队。知象约30人的团队成员中，过去的职业经历覆盖中外著名金融企业、传统科技企业或新兴互联网企业，团队拥有云计算、大数据（机器学习/深度学习、自然语言处理和人工智能等）、互联网和金融科技、基本面投资和量化投资等跨领域的专业技能。加入知象团队，与出色的同事一起做有意思的事。,实习7个月,"北京,上海 丨",云计算工程师,{}
http://www.shixiseng.com/intern/inn_pdahsw6uneje,150-200/天 丨,"5天/周

丨",互联网,岗位职责 在大数据浪潮中， 公司发力于行业大数据处理与应用的技术和平台。现有如下机会： 1、参与大数据产品的设计与开发； 2、参与推荐系统的开发； 3、参与大数据平台和征信产品的研发工作。 任职要求 1、2018年应届生，本科及以上学历，计算机软件相关专业； 2、热爱编程，基础扎实，熟悉操作系统、算法、数据结构、网络及数据库相关知识； 3、至少熟练掌握java/python/scala/js 中的一种编程语言； 4、富有创新精神，爱好解决具有挑战性的问题； 5、具有良好的团队意识与责任心。,实习2个月,北京 丨,大数据开发工程师,{}
http://www.shixiseng.com/intern/inn_tj4bphhnewcl,200-350/天 丨,"5天/周

丨",计算机/互联网,岗位职责： 1、 负责调研和收集互联网可采集的数据范围； 2、 负责数据采集、数据传输等的架构设计和代码编程等工作； 3、 参与整体运营方案，负责数据采集、清洗、关联分析及数据库设计部分； 4、 负责公司数据中心的运营和维护。,实习3个月,北京 丨,数据采集工程师,{}
http://www.shixiseng.com/intern/inn_cv4bpeavlbh1,120-180/天 丨,"5天/周

丨","金融,计算机/互联网",上海数喆数据科技有限公司（ADAS）督导助理 这里有一个成熟稳重经验丰富的调研团队，这里有一群共同奋斗携手打造千万级商圈宏观数据库的小伙伴，这里有勤奋上进、吃苦肯干的团队精神，我们期待着勇于开拓的你加入这个大家庭。 职位描述： 在正式成为团队成员之后，我们希望你一方面能够负责协助绘图主管日常工作安排、开展区域工作规划；指导团队3—5名同伴开展城市调研工作。 任职要求： 1. 大四同学（或者应届毕业）优先考虑； 2、有学生干部经历和各类团体活动组织经验的同学优先考虑； 3、工作态度勤恳、认真细致、耐心细心，同时能够吃苦耐劳、严格服从项目安排的人员优先考虑； 4、有从事社会调研工作经验和应急情况处理能力者优先考虑； 5、具有一定组织管理能力和经验，能够长期持续工作的人员优先考虑； 6、能适应出差。 工作时间：3月17日至5月17日（早上9点-下午5点 ）。 工作地点：秦皇岛、唐山、石家庄 薪资待遇：平均120-150元／天（基本工资+团队绩效提成+奖金，工作内容较为简单，只要认真工作，薪资可观）、公司购买保险，每周结算一次工资。 只要你敢于奋进，我们将为你提供项目实习证明、西财著名经济学教授推荐信、实习转正机会。 报名方式: 如果你有意向，请将个人简历发送 感兴趣亦欢迎私信，保证不收取任何费用！ ​,实习3个月,秦皇岛 丨,督导助理,{}
http://www.shixiseng.com/intern/inn_3kc1cvwk12kh,110-150/天 丨,"4天/周

丨",电子商务,岗位职责： 1. 基于海量用户行为数据，有效抽取风险客户的行为特征，并分析这些特征与实际业务的关联关系，开发设计风险客户识别模型，实现提前预警和精准打击 2. 与相关业务方保持良好的业务合作关系，推进挖掘方案的落地 任职要求 : 1. 数学、应用数学、统计学、计量经济学、计算机等专业在读硕士（研二优先考虑） 2. 有机器学习、数据挖掘、统计分析、推荐等算法相关的项目经验 3. 具备较强的项目管理、人际沟通能力，有较强的执行能力； 4. 熟练使用 SQL 、 R 语言，兼顾使用 python ，具有一定的数据获取及加工能力； 5. 积极创新，有开拓精神，乐于面对挑战，负责敬业，优秀的团队合作精神。,实习5个月,广州 丨,数据挖掘/数据建模实习生,{}
http://www.shixiseng.com/intern/inn_qgmkou2re96f,363-454/天 丨,"5天/周

丨",互联网,【特别说明】 1、本岗位属于网易外包编制，签署第三方外包公司合同，派遣至网易工作，请慎投； 2、录用后将签署就业三方协议，统一安排 7 月份入职； 3、本岗位开放转正，能力达到正职要求将转为正式员工； 4、招聘人数： 6 人 【面向年级】 2017年应届毕业生； 【岗位职责】 1、 你可以参与网易游戏的日常游戏数据分析，从中发现数据规律 2、 负责跟进多个游戏的数据表日常数据，分析数据趋势、波动，并形成数据报表发送给相关人员 3、 根据日常业务的需求，完成相关业务分析，为产品策划、产品经理等提供数据支持 4、 根据游戏业务的需求，开展相关专题的数据分析与研究，并形成研究分析报告；定期对游戏中各行为数据分析总结，并向产品决策者反馈 【岗位要求】 1、 2017 年毕业，计算机、数学、统计、金融等相关专业本科以上学历； 2、 熟练掌握 excel/sql 等数据工具，掌握 hive 者优先 3、 喜欢游戏并有游戏（手游）经验者优先 4、 责任心强，工作认真细致，有条理； 具有团队合作精神，能承担一定的工作压力 ； 【工作地点】 广州市天河区科韵路信息港 E 栋网易大厦 【简历投递】 1、在简历中注明游戏经历尤佳；,实习10个月,广州 丨,数据分析师,{}
http://www.shixiseng.com/intern/inn_haefo2drxmcb,150-200/天 丨,"4天/周

丨",互联网,"工作职责： 1. 负责大数据人才招聘，通过各种专业的方式进行人选搜寻； 2. 与潜在候选人沟通，分析其与招聘职位的匹配度，对候选人进行基本筛选； 3. 电话进行初步面试评估并将合适的候选人转发给部门内部； 4. 参与人力资源职能体系设计,为数据分析及机器学习提供基础信息 任职要求： 1、本科大三以上、或研究生在职学生 2、能保证每周3-4个工作日的实习时间； 3、熟练使用OFFICE： PPT, Word及Excel； 4、逻辑性好、学习能力强、有较好的自驱力和创新意识； 5、有相关实习经验者优先；能尽快来实习者优先",实习4个月,北京 丨,大数据实习生,{}
