album,singer,lyrics,title,sentiment,positive,negative
《摩登摇滚》,王力宏,爱得得体   陈镇川李焯雄  他的姿态很标准 站跟坐都不驼背 穿着燕尾服很得体 有品味但不是GAY 好有教养的女士 封面人物的微笑 谈吐人人觉得得体 连打哈欠都礼貌 让我很干净 满足任何洁癖 你确定没 下次看看放大镜 刚刚才睡醒 头发仍然整齐 太不可思议 这是给你的承诺 我会爱你爱得得体 请你相信我 我会爱你爱得得体 从哀吼到叫 我会爱你爱得得体 从晚上到早 我会爱你爱得得体 准备好了吗 我会爱你爱得得体 放开你的心 我会爱你爱得得体 你的晚礼服 我会爱你爱得得体 我会帮你洗 我会爱你爱得得体 问你一个问题 得体还是Dirty 看我正常的表演 看看我的新Guitar 设计使它符合得体 问我想要买几把 OH NO 我不喜欢这种玩笑 我纯情七百九十九 我跟你讲要怎么得体 让我很干净 满足任何洁癖 你确定没 下次保证你满意 刚刚才睡醒 头发仍然整齐 太不可思议 这是给你的承诺 我会爱你爱得得体 请你相信我 我会爱你爱得得体 从哀吼到叫 我会爱你爱得得体 从晚上到早 我会爱你爱得得体 准备好了吗 我会爱你爱得得体 放开你的心 我会爱你爱得得体 你的晚礼服 我会爱你爱得得体 我会帮你洗 我会爱你爱得得体 问你一个问题 得体还是Dirty 这是给你的承诺 我会爱你爱得得体 请你相信我 我会爱你爱得得体 从哀吼到叫 我会爱你爱得得体 从晚上到早 我会爱你爱得得体 准备好了吗 我会爱你爱得得体 放开你的心 我会爱你爱得得体 你的晚礼服 我会爱你爱得得体 我会帮你洗 我会爱你爱得得体 问你一个问题 得体还是Dirty,爱得得体,"[[0.7690672010269854, 0.23093279897301452]]",0.7690672010269854,0.23093279897301452
《Voices From The FIFA World Cup》,王力宏,Heroes Of Earth     Yo come on come on 大家一起说一次盖世英雄到来 Homeboy production 力宏 项羽 My homboy Jin 迫不及待看见我的未来 看见我的 对什么都看开 盖世英雄真的到来 盖世英雄到来 迫不及待看见我的未来 看见我的 对什么都期待 盖世英雄站上舞台 世界是舞台 我出门了载四个哥儿们 镀铬轮框 24 寸 今晚我的目的明确 带 chinkedout 到全世界 加入了京剧昆曲 Hiphop 进入新的格局 新的突破 新的曲风 才有新的盖世英雄 把收音机开最大声 听见的声音又是武生 道白的共鸣又最流行 要模仿他 真的不容易 他的唱法独一无二 这种艺术属一属二 希望帮助全世界的华人 唱出大家的心声 我们大家的心声 霸气傲中原 王者扬烽烟 力拔山河天 宏威征凯旋 迫不及待看见我的未来 对什么都看开 盖世英雄真的到来 盖世英雄到来 迫不及待看见我的未来 对什么都期待 盖世英雄站上舞台 世界是舞台 迫不及待看见我的未来 对什么都看开 盖世英雄真的到来 盖世英雄到来 迫不及待看见我的未来 呦 一位盖世英雄要上台了 欧阳靖你在哪儿 All yours baby Yo its Jin and leehom It feels good to be home I got the skills to be known So Im a chill on my throne Yes I keeps it blazing From Shanghai out to Beijing Stop in Taiwan back to Hong Kong Where they stay doing a thing This is something special My culture is so contagious They wanna know about us We been around for ageas A couple thousand years A bunch of pioneers Just artists and scholars making noise it was loud and clear Hey yo the futures here the revolutions near Jin got the solution for the pollution in your ear Switch it up 唔使问 你实同意 做英雄 系唔容易 But yo you aint gotta take it from me Just listen close to 李老师 霸气傲中原 王者扬烽烟 力拔山河天 宏威征凯旋 盖世英雄到来 世界是舞台 盖世英雄到来 迫不及待看见我的未来 对什么都看开 盖世英雄真的到来 盖世英雄到来 迫不及待看见我的未来 对什么都期待 盖世英雄站上舞台 世界是舞台 迫不及待看见我的未来 对什么都看开 盖世英雄真的到来 盖世英雄到来 迫不及待看见我的未来 对什么都期待 盖世英雄站上舞台 世界是舞台,Heroes,"[[0.9746009709316207, 0.02539902906837933]]",0.9746009709316207,0.02539902906837933
《好想你》,王力宏,爱依然执着 陈乐融 Enrique LglesiasRoberto Morales  在一见钟情时候我突然懂得 这一生一世爱你我别无选择 像闪电划过潮水淹没所有角落 再没有什么可以阻挡幸福诱惑 有梦想藏在心中想对你诉说 能有人陪我远走再重新来过 在春天播种夏天唱歌 慢慢收获 我不怕牺牲不怕付出 有始有终 当风风雨雨吹乱你我 我依然执着 当花开花谢分分合合 我一直守候 谁不曾认真不曾流泪 我不后悔 在每次心跳每个呼吸 爱依然执着 有梦想藏在心中想对你诉说 能有人陪我远走再重新来过 在春天播种夏天唱歌 慢慢收获 我不怕牺牲不怕付出 有始有终 当风风雨雨吹乱你我 我依然执着 当花开花谢分分合合 我一直守候 谁不曾认真不曾流泪 我不后悔 在每次心跳每个呼吸 爱依然执着 当风风雨雨吹乱你我 我依然执着 当花开花谢分分合合 我一直守候 谁不曾认真不曾流泪 我不后悔 在每次心跳每个呼吸 爱依然执着,爱依然执着,"[[0.9347020165446812, 0.06529798345531876]]",0.9347020165446812,0.06529798345531876
《白纸》,王力宏,歌名想家 陈乐融   歌手 朋友们  你想我吗 我在远方流浪 天很蓝  花也芬芳 心里却彷徨 有多少  熟悉脸庞 深藏在我胸膛 欢乐时光  在你身旁 曾与你大声歌唱 想家  想找个地方 能感觉到温暖 想家  想找个地方 能赶走所有孤单 有多少  熟悉脸庞 深藏在我胸膛 欢乐时光  在你身旁 曾与你大声歌唱 想家  想找个地方 能感觉到温暖 想家  想找个地方 能赶走所有孤单 想家  想找人分享 旅途所有梦想 想家  想找出希望 在风雨以後不断成长 有多少  熟悉脸庞 深藏在我胸膛 欢乐时光  在你身旁 曾与你大声歌唱 想家  想找个地方 能感觉到温暖 想家  想找个地方 能赶走所有孤单 想家  想找人分享 旅途所有梦想 想家  想找出希望 在风雨以後不断的成长,想家,"[[0.7665004329726046, 0.2334995670273954]]",0.7665004329726046,0.2334995670273954
《白纸》,王力宏,给我你的手    词曲黄国伦 凌晨三点  你哭红双眼 电话那头  传来你的抱怨 这些日子  你常失眠到深夜 想找人诉苦  我就在你身边 你在乎的他  常让你心碎 你忽略的我  却想疼你到永远 你的一切  早已左右我视线 没有说出口  却已发酵在心中 爱  对你的爱  不只是烛光和晚餐 你不说　我也能懂  我好想分担你的忧 未来  我们未来  绝不会像现在 我要你  每一天有璀璨的笑容 如果你愿意  WOO  给我你的手 音乐演奏 你在乎的他  常让你心碎 你忽略的我  却想疼你到永远 你的一切  早已左右我视线 没有说出口  却已发酵在心中 爱  对你的爱  不只是烛光和晚餐 你不说　我也能懂  我好想分担你的忧 未来  我们未来  绝不会像现在 我要你  每一天有璀璨的笑容 如果你愿意  WOO  给我你的手 爱  对你的爱  不只是烛光和晚餐 你不说　我也能懂  我好想分担你的忧 未来  我们未来  绝不会像现在 我要你  每一天有璀璨的笑容 如果你愿意 如果你愿意 WOO  给我你的手,给我你的手,"[[0.5279585959102512, 0.4720414040897488]]",0.5279585959102512,0.4720414040897488
《创世纪影音全记录》,王力宏,林夕   每天只可以与你尽情廿四小时 每天只可以与你尽情廿四小时 每分钟心跳要对换成柔情蜜意 每分钟心跳要对换成柔情蜜意 如何令你钟意 hey yeah 如何令你钟意 hey yeah Time to fall in love 时间总会走 Time to fall in love 时间总会走 我的一秒钟 活在你一对手 我的一秒钟 活在你一对手 Time to fall in love 时间飞走 Time to fall in love 时间飞走 你的一秒钟 便是我的永久 你的一秒钟 便是我的永久 Time is in your hand Take the time Time is in your hand Take the time Take the time Take the time hey yeah Take the time Take the time hey yeah 你转了依恋的分针 的答的答的走 而传来一分钟的快活理由 看看秒针秒针 会一下一下走 如环游一天空的美丽气球 Time to fall in love O Oh Oh Time to fall in love 时间总会走 我的一秒钟 活在你一对手 Time to fall in love 时间飞走 你的一秒钟 便是我的永久 Time is in your hand Take the time Time is in your hand Take the time Take the time Take the time yeah yeah Take the time Take the time yeah yeah Take the time Take the time yeah yeah Time to fall in love Take the time Time to fall in love Time to fall in love,每天,"[[0.8323014407135287, 0.1676985592864713]]",0.8323014407135287,0.1676985592864713
《如果你听见我的歌》,王力宏,Better Off Alone   If I was the north wind would you stop and shoot the breeze And if I was a mirror you would get close as you could be If I was a candle would you hold me gently But if I was to love you Oh you would run away from me yes you would The water in the most was high to help protect the queen And I was on the other side with a drawbridge in between I waited at the gate but you were never to be seen And bridges burn much easier if youre using kerosene And I would hold my own Just to ascend that throne Though all my friends at home tell me Im Better off alone And all the tales you told About true love got old Cause in the end you showed me how your Love was so so cold baby ow Seven days a week I call you just to hear you say Boy Ive got a thing for you but there really is no way Even so I know you love me more and more each day You tell me Im the only one When your boyfriend is away oh no no And I would hold my own Just to ascend that throne Though all my friends at home tell me Im Better off alone And all the tales you told About true love got old Cause in the end you showed me how your Love was so so cold baby I dont know what I was thinking I shouldve listened to You guys but I promise that the next time Ill never let Better off alone dont wanna be alone Better off alone dont wanna be alone Better off alone dont wanna be alone Better off alone dont wanna be alone Better off alone dont wanna be alone Better off alone dont wanna be alone Better off alone dont wanna be alone Better off alone,Better,"[[0.9057667767039441, 0.09423322329605587]]",0.9057667767039441,0.09423322329605587
《好力宏 精选集》,王力宏,坚持 爱了就坚持 深情的你是我唯一所见过的天使 不迟 再等也不迟 找到对的人爱是一世是一生的事 Oh 最好的爱 是不为难的爱 是别无所求的关怀 你放一个人在心怀就不觉得被伤害 能够为他做什麽都是一种愉快 就算他并不明白 就算看不见未来 还是默默在期待 怎麽都不愿走开 你的无奈我很明白 我对你就是这样的情怀 心疼 多为你心疼 用眼神说情深 他偏是听不懂的人 泪痕 寂寞的泪痕 明明痛那麽深 别人问你还是否认 Oh 最好的爱 是了解的爱 是希望让对方开怀 你放一个人在心怀就不觉得被伤害 能够为他做什麽都是一种愉快 就算他并不明白 就算看不见未来 还是默默在等待 怎麽都不愿走开 我想就这麽告白 又怕你会太意外 从此朋友都不是 只能一辈子感慨 我要给你的未来 绝对不会像现在 要你眉头那片云 不再赖着不走开 你的无奈我很明白 我对你就是这样的情怀,最好的爱,"[[0.11952330710261683, 0.8804766928973832]]",0.11952330710261683,0.8804766928973832
《永远的第一天》,王力宏,伤口是爱的笔记  十方    天空住白云爱情住哪里 我问照片里的你 河往海前进泪往心流去 爱情剩一长串的脚印 我为你安定你为谁逃避 谁该为谁去反省 那天雨哭泣 那天风叹息 那场分离停在我眼底 心会伤心 心会安静 心像本日记 你在回忆我在如今分两地 心会伤心 心会安静 爱是一技笔 写满了你写了满自己更清晰 伤口是爱的笔记 我为你安定你为谁逃避 谁该为谁去反省 那天雨哭泣 那天风叹息 那场分离停在我眼底 心会伤心 心会安静 心像本日记 你在回忆我在如今分两地 伤口是爱的笔记 小时候跌倒留下的伤口 长大了以后还在 但痛的感觉 已经轻轻的模糊 就像爱情 当爱人离开你 伤口变成爱过的证据 久而久之 心会伤心在心底汇积成一本笔记 心会安静 爱是一支笔提醒自己 下一段感情如何小心 写满了你如何珍惜如何处理 写了满自己 Baby 伤口就是爱的笔记,伤口是爱的笔记,"[[0.4241238036742595, 0.5758761963257405]]",0.4241238036742595,0.5758761963257405
《情敌贝多芬》,王力宏,擦肩而过 宇桐非王冰洋 女爱上你是我的错 可是离开又舍不得 听着你 为我写的歌 好难过 如果说我说如果 我们还能重新来过 不去计较 谁对谁错 该怎么做 非我从来没想过 会有这样的结果 成为了彼此的过客 是爱的太少 还是要求的太多 总是 会觉得 不快乐 曾经就算是一个吻 我们也能从寂寞中挣脱 就算用泪水 换来笑容 也值得 而现在就算拥抱着 为何两颗心总不知所措 难道注定就这样 擦肩 而过 当爱情来了谁又能说我舍 不得寂寞 当爱情走了谁又能说我不 觉得失落 当爱燃烧过谁又能说我不 觉得快乐 当爱变沉默谁又能说我过得 很洒脱 女爱上你是我的错 可是离开又舍不得 听着你 为我写的歌 好难过 如果说我说如果 我们还能重新来过 不去计较 谁对谁错 该怎么做 当爱情来了谁又能说我舍 不得寂寞 当爱情走了谁又能说我不 觉得失落 当爱燃烧过谁又能说我不 觉得快乐 当爱变沉默谁又能说我过得 很洒脱 当爱情来了谁又能说我舍 不得寂寞 当爱情走了谁又能说我不 觉得失落 当爱燃烧过谁又能说我不 觉得快乐 当爱变沉默谁又能说我过得 很洒脱,不愿说再见,"[[0.013809951765912265, 0.9861900482340877]]",0.013809951765912265,0.9861900482340877
《白纸》,王力宏,爱在思念蔓延时    黄桂兰  黄国伦 爱在思念蔓延时 没有警觉的开始 一种显而易见的心事 虽然曾经是扑朔迷离的样子 爱在思念蔓延时　不再对自己掩饰 隔著距离的心　患得又患失 怕说得太迟　多想此刻　向你飞驰 让我到达你的心　对你宣告我的爱 SOME DAY  但愿我们故事真的上演 让我到达你的心　对你释放我的爱 SOME DAY 能够一起共度快乐伤悲 永不变　只要能拥有你的笑靥 让我到达你的心　对你宣告我的爱 SOME DAY  但愿我们故事真的上演 让我到达你的心　对你释放我的爱 SOME DAY 到永远 音乐演奏 爱在思念蔓延时　不再对自己掩饰 隔著距离的心　患得又患失 怕说得太迟　多想此刻　向你飞驰 让我到达你的心　对你宣告我的爱 SOME DAY  但愿我们故事真的上演 让我到达你的心　对你释放我的爱 SOME DAY 能够一起共度快乐伤悲 永不变　只要能拥有你的笑靥 让我到达你的心　对你宣告我的爱 SOME DAY  但愿我们故事真的上演 让我到达你的心　对你释放我的爱 SOME DAY 到永远 爱在思念蔓延时 没有警觉的开始 一种显而易见的心事 想急著表示我已爱上你难停止,爱在思念蔓延时,"[[0.6490209878690224, 0.3509790121309776]]",0.6490209878690224,0.3509790121309776
《不可能错过你》,王力宏,失去了你  说再见的那一刻 我装作很难过 其实我没有 我想不用过多久 当你冷静以后 爱完美依旧 我不算是好情人 不小心就忘了 你的感受 每次分手 我才发现更急着想再握着你的手 我总以为 相爱的人 许多言语 不用说都能懂 在电话的这一头 想千万个理由 却没有结果 这从来没发生过 寂寞过了头 冷战不罢休 你怎么断了联络 忽然间消失在 世界的尽头 曾经美丽 小心翼翼 就怕碰碎了 爱情的轮廓 请告诉我 让我知道 这段感情 从哪里开始错 失去了你 还求什么 就算有流星 从眼前划过 失去了你 还有什么 值得拥有 一个梦都太多 失去了你 教我怎能 再相信爱是 不老的传说 失去了你 如何承受 从今以后 你再也不属于我,失去了你,"[[0.5256998250633561, 0.4743001749366439]]",0.5256998250633561,0.4743001749366439
《如果你听见我的歌》,王力宏,你不是我从小想嫁的大英雄  娄艺潇 你不是 我从小想嫁的大英雄 既不潇洒 也不优秀 偏偏被你的坏 死心塌地为你哭跟你走 你不是 我从小想嫁的大英雄 既非王子 也非高手 恰恰被你的假 你的真迷惑 今生今世长相守无所求,头版摇滚,"[[0.5043350007988543, 0.49566499920114576]]",0.5043350007988543,0.49566499920114576
《情敌贝多芬》,王力宏,  Last Night   Last night I watched you sleep as you lay there I dropped down to my knees and said a prayer I leaned over softly to kiss your beautiful face But I could not cross the ocean of your grace The moonlight held you aloft a picture of peace The only sound was the soft breeze from the east My heart beat down in my chest to the rhythm of your gentle breath And the whole world calmed down or this moment of rest Now ImIm standing above you trying so hard not to tell you I love you And all that I want in this world is you If youd only wake up youd know it was true Oh baby I love you can be so hard to say Especially when its meant in this strong a way But at this moment while you lie asleep I am suddenly free And my trembling arms reach out for you As if you could see Now ImIm standing above you trying so hard not to tell you I love you And all that I want in this world is you If youd only wake up youd know it was true If youd only wake up youd know it was true,Last,"[[0.9313799022960495, 0.06862009770395046]]",0.9313799022960495,0.06862009770395046
《如果你听见我的歌》,王力宏,有了你就足够  你的一举一动 像阳光渲染青空 填满在我心中 是雨后天晴你的笑容 彷佛有种悸动 在你我心里相逢 当黑夜牵引着梦 我们梦里还有彩虹 你和我紧紧相拥 心跳的那首歌叫温柔 这浩瀚宇宙 有了你就足够 什么都别想 让思念随时间去酝酿 你将是我此刻 最深最美的梦 彷佛有某种力量 随着轻吻将黑夜点亮 大地苏醒之后 我们的世界只剩下你和我 你和我紧紧相拥 轻唱着这首歌到白头 这浩瀚宇宙 有了你就足够 什么都别想 让思念随时间去酝酿 你将是我此刻 最深最美的梦 什么都别想 让思念随时间去翱翔 此刻我们的梦 最深最美最浓,有了你就足够,"[[0.9867506151032197, 0.013249384896780318]]",0.9867506151032197,0.013249384896780318
《白纸》,王力宏,白纸 十方  徐禹王继康  昨天今天　同个书桌前 一遍两遍　相爱怎么给 书里的玫瑰　蓝色的信笺　是爱恋 你在左边　单车在右边 我的球鞋　从不嫌路远 到你家门前　想亲你的脸 却有点胆怯 像张白纸爱情才刚开始 你会写下什么字 不懂表示　但我懂坚持 你别否定我的痴 音乐演奏 你在左边　单车在右边 我的球鞋　从不嫌路远 到你家门前　想亲你的脸 却有点胆怯 像张白纸爱情才刚开始 你会写下什么字 不懂表示　但我懂坚持 你别否定我的痴 m 像张白纸　爱情才刚开始 我却写满你名字 从第一次　到第一千次 我的心患得患失 昨天今天　同个书桌前 一遍两遍　想爱怎么给 梦就在眼前 我却不敢实现 想你的夜又要失眠,白纸,"[[0.4184903217989062, 0.5815096782010938]]",0.4184903217989062,0.5815096782010938
《心·跳》,王力宏,  爱得得体 专辑心・跳2008.12.26 ★ByStarchan 他的姿态很标准 站跟坐都不驼背 穿着燕尾服很得体 有品味但不是GAY 吼~有教养的女士 封面人物的微笑 谈吐人人觉得得体 连打哈欠都礼貌 让我很干净 满足任何洁癖 你确定没 下次看看放大镜 刚刚才睡醒 头发仍然整齐 太不可思议 这是给你的承诺 我会爱你爱得得体dirty 请你相信我 我会爱你爱得得体dirty 从哀吼到叫 我会爱你爱得得体dirty 从晚上到早 我会爱你爱得得体dirty 准备好了吗 我会爱你爱得得体dirty 放开你的心 我会爱你爱得得体dirty 你的晚礼服 我会爱你爱得得体dirty 我会帮你洗 我会爱你爱得得体dirty 问你一个问题 得体还是DIRTY 看我正常的表演 看看我的新Guitar 设计使它符合得体 问我想要买几把 OH NO 我不喜欢这种玩笑 我纯情七百九十九 我跟你讲要怎么得体 大家讲 对不对啊对~ 让我很干净 满足任何洁癖 你确定没 下次保证你满意 刚刚才睡醒 头发仍然整齐 太不可思议太不可思议 太不可思议 这是给你的承诺 这是给你的承诺 我会爱你爱得得体dirty 我会爱你爱得得体dirty 我会爱你爱得得体dirty 我会爱你爱得得体dirty 我会爱你爱得得体dirty 请你相信我 请你相信我 我会爱你爱得得体dirty 我会爱你爱得得体dirty 从哀吼到叫 从哀吼到叫 我会爱你爱得得体dirty 我会爱你爱得得体dirty 从晚上到早 从晚上到早 我会爱你爱得得体dirty 我会爱你爱得得体dirty 准备好了吗 准备好了吗 我会爱你爱得得体dirty 我会爱你爱得得体dirty 放开你的心 放开你的心 我会爱你爱得得体dirty 我会爱你爱得得体dirty 你的晚礼服 你的晚礼服 我会爱你爱得得体dirty 我会爱你爱得得体dirty 我会帮你洗 我会帮你洗 我会爱你爱得得体dirty 我会爱你爱得得体dirty 问你一个问题 问你一个问题 得体还是DIRTY 得体还是DIRTY,爱得,"[[0.8059133381735715, 0.19408666182642853]]",0.8059133381735715,0.19408666182642853
《如果你听见我的歌》,王力宏,喊我一千遍  拥挤的心 还有那夏天 回忆愈来愈明显 人群里面 我仿佛看见 你的笑愈甜愈泪涟涟 想念我的时候 就喊我一千遍 你一定会发现 我就在你身边 想你的心 陪着我走遍 在每个城市之间 地图里面 哪里都不远 就算我们在世界两边 想念我的时候 就喊我一千遍 Oh Pretty lady You know Im waiting for you 你一定会发现 我就在你身边 Tonights the night You know its right girl 在寂寞的时候 就喊我一千遍 Ill hold you in my arms 你就会感觉到 我就在你身边 Oh and make you mine 想你的心 那么地热烈 挡不住爱的感觉 在心里面 哪里都不远 就算我们在地球两边 想念我的时候 就喊我一千遍 You just call out my name 你一定会发现 我就在你身边 And Ill be there 时间快一点 思念少一点 只要见一面 美梦就会实现 想你的心 陪着我走遍 在每个城市之间 地图里面 哪里都不远 就算我们在世界两边 想念我的时候 就喊我一千遍 You know I love you baby So why you keep me waiting 你一定会发现 我就在你身边 在寂寞的时候 就喊我一千遍 你就会感觉到 我就在你身边 Thats rightCome on now 想念我的时候 就喊我一千遍 你一这会发现 我就在你身边 在寂寞的时候 就喊我一千遍 你就会感觉到 我就在你面前,喊我一千遍,"[[0.9483813150296517, 0.0516186849703483]]",0.9483813150296517,0.0516186849703483
