,rating,time
16710,5,2017/8/1 0:41
16681,4,2017/8/1 0:40
83376,4,2017/8/1 0:40
89923,5,2017/8/1 0:40
108875,5,2017/8/1 0:40
78032,5,2017/8/1 0:40
59808,5,2017/8/1 0:40
15895,5,2017/8/1 0:40
72588,4,2017/8/1 0:40
14206,5,2017/8/1 0:40
44254,2,2017/8/1 0:40
41678,5,2017/8/1 0:40
5350,5,2017/8/1 0:40
100701,3,2017/8/1 0:39
83160,1,2017/8/1 0:39
88719,5,2017/8/1 0:39
55755,4,2017/8/1 0:39
48427,4,2017/8/1 0:39
15194,5,2017/8/1 0:39
17641,5,2017/8/1 0:39
83856,5,2017/8/1 0:39
72593,4,2017/8/1 0:39
98496,3,2017/8/1 0:39
108839,5,2017/8/1 0:39
106419,4,2017/8/1 0:39
11910,5,2017/8/1 0:38
2691,5,2017/8/1 0:38
19997,2,2017/8/1 0:38
794,3,2017/8/1 0:38
46682,5,2017/8/1 0:38
10741,4,2017/8/1 0:38
50802,3,2017/8/1 0:38
79791,4,2017/8/1 0:38
107160,5,2017/8/1 0:38
70199,5,2017/8/1 0:38
25436,5,2017/8/1 0:38
51848,4,2017/8/1 0:37
65250,5,2017/8/1 0:37
16800,5,2017/8/1 0:37
78623,5,2017/8/1 0:37
84569,5,2017/8/1 0:36
28144,5,2017/8/1 0:36
68505,5,2017/8/1 0:36
39340,4,2017/8/1 0:36
32085,4,2017/8/1 0:36
67863,5,2017/8/1 0:36
30145,4,2017/8/1 0:36
59440,5,2017/8/1 0:36
34438,5,2017/8/1 0:36
16731,4,2017/8/1 0:36
15388,4,2017/8/1 0:36
86219,2,2017/8/1 0:36
43950,4,2017/8/1 0:35
100722,2,2017/8/1 0:35
754,,2017/8/1 0:35
93705,4,2017/8/1 0:35
56654,4,2017/8/1 0:35
44603,5,2017/8/1 0:35
86344,4,2017/8/1 0:35
33061,1,2017/8/1 0:35
89183,3,2017/8/1 0:34
111988,3,2017/8/1 0:34
3803,2,2017/8/1 0:34
76624,5,2017/8/1 0:34
31842,4,2017/8/1 0:34
100902,5,2017/8/1 0:34
111276,5,2017/8/1 0:34
37101,3,2017/8/1 0:34
71079,3,2017/8/1 0:34
42822,5,2017/8/1 0:34
111574,5,2017/8/1 0:34
103551,5,2017/8/1 0:34
44557,5,2017/8/1 0:33
27721,5,2017/8/1 0:33
82914,4,2017/8/1 0:33
11249,5,2017/8/1 0:33
46033,4,2017/8/1 0:33
59324,5,2017/8/1 0:33
93288,2,2017/8/1 0:33
63704,5,2017/8/1 0:33
104165,4,2017/8/1 0:33
50804,5,2017/8/1 0:32
80983,3,2017/8/1 0:32
24088,5,2017/8/1 0:32
103082,3,2017/8/1 0:32
107259,,2017/8/1 0:32
39158,5,2017/8/1 0:32
79298,5,2017/8/1 0:32
42435,5,2017/8/1 0:31
4521,3,2017/8/1 0:31
91276,5,2017/8/1 0:31
72651,5,2017/8/1 0:31
31483,5,2017/8/1 0:31
35488,3,2017/8/1 0:31
64921,5,2017/8/1 0:31
50287,5,2017/8/1 0:31
90602,4,2017/8/1 0:31
31113,3,2017/8/1 0:30
64799,5,2017/8/1 0:30
5851,5,2017/8/1 0:30
72698,4,2017/8/1 0:29
15278,5,2017/8/1 0:29
111413,3,2017/8/1 0:29
106119,5,2017/8/1 0:29
50046,4,2017/8/1 0:29
32166,4,2017/8/1 0:29
12771,5,2017/8/1 0:29
13353,5,2017/8/1 0:29
83932,3,2017/8/1 0:29
94766,5,2017/8/1 0:29
47468,5,2017/8/1 0:29
98118,5,2017/8/1 0:29
43307,5,2017/8/1 0:28
88967,1,2017/8/1 0:28
110587,3,2017/8/1 0:28
68768,5,2017/8/1 0:28
68524,5,2017/8/1 0:28
62014,5,2017/8/1 0:28
27278,5,2017/8/1 0:28
108974,5,2017/8/1 0:27
7677,4,2017/8/1 0:27
17341,1,2017/8/1 0:27
47830,3,2017/8/1 0:27
10098,4,2017/8/1 0:27
81804,,2017/8/1 0:27
95371,5,2017/8/1 0:27
53983,5,2017/8/1 0:27
28539,1,2017/8/1 0:27
91487,5,2017/8/1 0:27
91274,3,2017/8/1 0:27
76360,3,2017/8/1 0:27
41753,5,2017/8/1 0:27
44450,4,2017/8/1 0:26
24976,4,2017/8/1 0:26
41960,5,2017/8/1 0:26
2870,5,2017/8/1 0:26
30769,4,2017/8/1 0:26
54858,3,2017/8/1 0:26
16757,4,2017/8/1 0:26
10149,2,2017/8/1 0:25
94976,5,2017/8/1 0:25
50086,3,2017/8/1 0:25
78437,4,2017/8/1 0:25
83674,4,2017/8/1 0:25
69645,4,2017/8/1 0:25
107018,4,2017/8/1 0:25
85349,5,2017/8/1 0:25
10217,3,2017/8/1 0:25
13851,5,2017/8/1 0:25
78244,5,2017/8/1 0:24
11846,5,2017/8/1 0:24
103320,4,2017/8/1 0:24
39591,5,2017/8/1 0:24
51359,4,2017/8/1 0:24
90269,4,2017/8/1 0:23
67122,5,2017/8/1 0:23
29365,5,2017/8/1 0:23
543,5,2017/8/1 0:23
85875,5,2017/8/1 0:23
112052,5,2017/8/1 0:23
50676,5,2017/8/1 0:23
52256,5,2017/8/1 0:23
23574,5,2017/8/1 0:23
4540,3,2017/8/1 0:23
61635,5,2017/8/1 0:23
30834,5,2017/8/1 0:23
57700,5,2017/8/1 0:23
7969,5,2017/8/1 0:23
16793,5,2017/8/1 0:22
60228,3,2017/8/1 0:22
87252,5,2017/8/1 0:22
101222,3,2017/8/1 0:22
111468,2,2017/8/1 0:22
84536,1,2017/8/1 0:22
54334,5,2017/8/1 0:22
99314,5,2017/8/1 0:22
96227,5,2017/8/1 0:22
51334,1,2017/8/1 0:21
8569,3,2017/8/1 0:21
9868,4,2017/8/1 0:21
8466,2,2017/8/1 0:21
93896,5,2017/8/1 0:21
107093,2,2017/8/1 0:21
41830,5,2017/8/1 0:21
72759,5,2017/8/1 0:21
97367,3,2017/8/1 0:21
109817,5,2017/8/1 0:20
97908,5,2017/8/1 0:20
48816,5,2017/8/1 0:20
31784,3,2017/8/1 0:20
38657,5,2017/8/1 0:20
105874,5,2017/8/1 0:20
99268,5,2017/8/1 0:20
63083,5,2017/8/1 0:20
17604,4,2017/8/1 0:20
103737,2,2017/8/1 0:20
39790,3,2017/8/1 0:19
83704,5,2017/8/1 0:19
34901,3,2017/8/1 0:19
12199,3,2017/8/1 0:19
21298,4,2017/8/1 0:19
24396,5,2017/8/1 0:19
74836,4,2017/8/1 0:19
42354,5,2017/8/1 0:19
57550,5,2017/8/1 0:18
89845,5,2017/8/1 0:18
25879,5,2017/8/1 0:18
10478,4,2017/8/1 0:18
106504,1,2017/8/1 0:18
31351,5,2017/8/1 0:18
67624,4,2017/8/1 0:18
95196,5,2017/8/1 0:18
17819,5,2017/8/1 0:18
14906,3,2017/8/1 0:18
39571,4,2017/8/1 0:18
62404,2,2017/8/1 0:18
59474,4,2017/8/1 0:18
45402,5,2017/8/1 0:17
13553,5,2017/8/1 0:17
87970,4,2017/8/1 0:17
11191,5,2017/8/1 0:17
86480,4,2017/8/1 0:17
94980,4,2017/8/1 0:17
90035,5,2017/8/1 0:17
56876,4,2017/8/1 0:17
100666,5,2017/8/1 0:17
60449,5,2017/8/1 0:17
51075,4,2017/8/1 0:16
61213,3,2017/8/1 0:16
47,5,2017/8/1 0:16
62272,5,2017/8/1 0:16
24371,2,2017/8/1 0:16
83312,4,2017/8/1 0:16
2636,5,2017/8/1 0:16
95778,5,2017/8/1 0:16
16830,4,2017/8/1 0:16
63479,2,2017/8/1 0:16
75162,1,2017/8/1 0:16
57048,4,2017/8/1 0:15
49649,1,2017/8/1 0:15
57967,4,2017/8/1 0:15
15823,5,2017/8/1 0:15
52864,1,2017/8/1 0:15
60148,3,2017/8/1 0:15
22629,1,2017/8/1 0:15
52887,3,2017/8/1 0:15
93847,5,2017/8/1 0:15
32985,4,2017/8/1 0:15
51725,3,2017/8/1 0:14
99944,5,2017/8/1 0:14
101692,5,2017/8/1 0:14
50236,1,2017/8/1 0:14
73644,5,2017/8/1 0:14
86588,5,2017/8/1 0:14
33991,5,2017/8/1 0:14
16696,4,2017/8/1 0:14
1691,4,2017/8/1 0:14
92103,4,2017/8/1 0:14
97278,5,2017/8/1 0:14
83580,5,2017/8/1 0:14
29145,5,2017/8/1 0:14
37245,1,2017/8/1 0:14
50037,4,2017/8/1 0:14
51640,5,2017/8/1 0:14
40903,5,2017/8/1 0:13
69103,2,2017/8/1 0:13
23730,4,2017/8/1 0:13
47868,5,2017/8/1 0:13
21648,4,2017/8/1 0:13
108535,1,2017/8/1 0:13
44106,5,2017/8/1 0:13
26734,4,2017/8/1 0:13
63299,4,2017/8/1 0:13
83233,5,2017/8/1 0:13
101013,4,2017/8/1 0:13
96882,5,2017/8/1 0:13
93193,4,2017/8/1 0:13
65290,5,2017/8/1 0:13
88582,5,2017/8/1 0:13
53589,5,2017/8/1 0:13
49737,5,2017/8/1 0:13
65321,3,2017/8/1 0:13
6779,5,2017/8/1 0:12
56602,5,2017/8/1 0:12
43695,5,2017/8/1 0:12
1242,5,2017/8/1 0:12
7094,4,2017/8/1 0:12
90041,3,2017/8/1 0:12
25907,5,2017/8/1 0:12
65401,5,2017/8/1 0:12
82986,4,2017/8/1 0:12
45909,3,2017/8/1 0:12
14066,4,2017/8/1 0:12
36971,3,2017/8/1 0:12
78210,4,2017/8/1 0:12
106190,5,2017/8/1 0:11
104323,5,2017/8/1 0:11
20300,2,2017/8/1 0:11
93074,5,2017/8/1 0:11
14652,5,2017/8/1 0:11
98840,2,2017/8/1 0:11
56615,5,2017/8/1 0:11
44821,5,2017/8/1 0:11
24810,5,2017/8/1 0:11
107893,5,2017/8/1 0:11
87203,3,2017/8/1 0:11
83638,4,2017/8/1 0:10
9218,5,2017/8/1 0:10
106399,3,2017/8/1 0:10
107545,5,2017/8/1 0:10
29321,3,2017/8/1 0:10
92521,3,2017/8/1 0:10
106203,4,2017/8/1 0:10
19847,3,2017/8/1 0:10
58202,3,2017/8/1 0:10
10981,5,2017/8/1 0:10
110788,5,2017/8/1 0:10
8637,5,2017/8/1 0:10
24033,5,2017/8/1 0:10
2467,5,2017/8/1 0:10
54796,5,2017/8/1 0:10
79692,5,2017/8/1 0:10
74998,4,2017/8/1 0:10
42594,5,2017/8/1 0:09
68167,5,2017/8/1 0:09
89140,,2017/8/1 0:09
82898,2,2017/8/1 0:09
103851,5,2017/8/1 0:09
100575,5,2017/8/1 0:09
105890,3,2017/8/1 0:09
45184,5,2017/8/1 0:09
109923,5,2017/8/1 0:09
48947,4,2017/8/1 0:08
68861,5,2017/8/1 0:08
91642,1,2017/8/1 0:08
50642,5,2017/8/1 0:08
16861,5,2017/8/1 0:08
92165,5,2017/8/1 0:08
29560,5,2017/8/1 0:08
49996,1,2017/8/1 0:08
62730,5,2017/8/1 0:08
105687,5,2017/8/1 0:08
67910,4,2017/8/1 0:08
76663,5,2017/8/1 0:08
58561,4,2017/8/1 0:08
42165,5,2017/8/1 0:07
28667,5,2017/8/1 0:07
1047,5,2017/8/1 0:07
38631,5,2017/8/1 0:07
55429,5,2017/8/1 0:07
85161,2,2017/8/1 0:07
80017,5,2017/8/1 0:07
49688,,2017/8/1 0:07
32444,2,2017/8/1 0:07
68955,3,2017/8/1 0:07
102097,4,2017/8/1 0:07
70457,4,2017/8/1 0:07
25535,4,2017/8/1 0:07
43980,5,2017/8/1 0:07
68274,5,2017/8/1 0:07
81045,4,2017/8/1 0:06
8830,5,2017/8/1 0:06
85428,5,2017/8/1 0:06
60393,5,2017/8/1 0:06
37135,5,2017/8/1 0:06
34677,5,2017/8/1 0:06
62282,1,2017/8/1 0:06
106703,4,2017/8/1 0:06
35974,2,2017/8/1 0:06
97131,2,2017/8/1 0:06
7519,4,2017/8/1 0:05
58944,5,2017/8/1 0:05
55563,5,2017/8/1 0:05
41139,5,2017/8/1 0:05
10266,5,2017/8/1 0:05
75447,5,2017/8/1 0:05
26473,4,2017/8/1 0:05
75928,3,2017/8/1 0:05
91194,5,2017/8/1 0:05
91025,5,2017/8/1 0:05
102733,3,2017/8/1 0:05
14005,5,2017/8/1 0:05
46061,5,2017/8/1 0:05
53774,4,2017/8/1 0:05
54673,5,2017/8/1 0:04
55912,5,2017/8/1 0:04
48589,1,2017/8/1 0:04
74934,3,2017/8/1 0:04
39274,4,2017/8/1 0:04
7316,4,2017/8/1 0:04
88892,3,2017/8/1 0:04
49145,5,2017/8/1 0:04
84413,4,2017/8/1 0:04
65609,5,2017/8/1 0:04
104053,5,2017/8/1 0:04
31090,4,2017/8/1 0:04
20963,5,2017/8/1 0:04
83202,3,2017/8/1 0:03
30944,4,2017/8/1 0:03
24550,3,2017/8/1 0:03
74126,3,2017/8/1 0:03
24540,4,2017/8/1 0:03
35611,4,2017/8/1 0:03
18718,1,2017/8/1 0:03
14160,4,2017/8/1 0:03
34234,5,2017/8/1 0:03
93081,5,2017/8/1 0:02
15530,1,2017/8/1 0:02
89975,5,2017/8/1 0:02
64335,2,2017/8/1 0:02
43831,5,2017/8/1 0:02
105988,4,2017/8/1 0:02
94407,5,2017/8/1 0:02
11166,4,2017/8/1 0:02
14975,3,2017/8/1 0:02
35471,4,2017/8/1 0:02
12101,5,2017/8/1 0:02
98284,4,2017/8/1 0:02
107682,2,2017/8/1 0:02
33965,5,2017/8/1 0:02
59056,4,2017/8/1 0:02
46149,5,2017/8/1 0:02
80764,5,2017/8/1 0:01
37819,4,2017/8/1 0:01
71278,3,2017/8/1 0:01
93863,1,2017/8/1 0:01
4007,2,2017/8/1 0:01
49785,5,2017/8/1 0:01
12133,4,2017/8/1 0:01
21389,5,2017/8/1 0:01
94141,5,2017/8/1 0:01
28206,4,2017/8/1 0:01
64049,4,2017/8/1 0:01
15666,4,2017/8/1 0:01
81920,5,2017/8/1 0:01
32064,2,2017/8/1 0:01
71506,4,2017/8/1 0:00
5607,2,2017/8/1 0:00
70232,2,2017/8/1 0:00
64186,4,2017/8/1 0:00
68230,5,2017/8/1 0:00
44953,3,2017/8/1 0:00
52214,3,2017/8/1 0:00
62416,5,2017/8/1 0:00
107264,5,2017/8/1 0:00
94869,5,2017/8/1 0:00
90489,4,2017/8/1 0:00
14797,4,2017/7/31 23:59
110330,4,2017/7/31 23:59
26120,4,2017/7/31 23:59
7937,3,2017/7/31 23:59
29484,5,2017/7/31 23:59
25398,1,2017/7/31 23:59
26427,4,2017/7/31 23:59
38624,5,2017/7/31 23:59
15490,3,2017/7/31 23:59
21808,,2017/7/31 23:58
61800,3,2017/7/31 23:58
21256,5,2017/7/31 23:58
78825,5,2017/7/31 23:58
79792,4,2017/7/31 23:58
62955,2,2017/7/31 23:58
70964,5,2017/7/31 23:58
96195,5,2017/7/31 23:58
57399,3,2017/7/31 23:58
71808,1,2017/7/31 23:58
43215,2,2017/7/31 23:58
32595,5,2017/7/31 23:58
42893,5,2017/7/31 23:58
80087,4,2017/7/31 23:58
57607,5,2017/7/31 23:57
40191,5,2017/7/31 23:57
68452,4,2017/7/31 23:57
105693,5,2017/7/31 23:57
76484,5,2017/7/31 23:57
88484,5,2017/7/31 23:57
108582,4,2017/7/31 23:57
994,5,2017/7/31 23:57
85173,4,2017/7/31 23:57
95574,2,2017/7/31 23:57
45671,1,2017/7/31 23:57
55859,5,2017/7/31 23:57
58672,3,2017/7/31 23:57
24376,5,2017/7/31 23:57
24894,5,2017/7/31 23:57
86358,4,2017/7/31 23:57
11637,4,2017/7/31 23:57
33927,5,2017/7/31 23:57
24639,5,2017/7/31 23:57
61093,4,2017/7/31 23:57
91035,2,2017/7/31 23:57
45546,4,2017/7/31 23:57
59399,4,2017/7/31 23:57
85559,4,2017/7/31 23:57
59375,5,2017/7/31 23:56
389,3,2017/7/31 23:56
101957,5,2017/7/31 23:56
11059,5,2017/7/31 23:56
9193,4,2017/7/31 23:56
65410,4,2017/7/31 23:56
1103,1,2017/7/31 23:56
87675,5,2017/7/31 23:56
77831,4,2017/7/31 23:56
22534,5,2017/7/31 23:56
28565,4,2017/7/31 23:56
9849,1,2017/7/31 23:55
56659,1,2017/7/31 23:55
48503,5,2017/7/31 23:55
35878,3,2017/7/31 23:55
91844,5,2017/7/31 23:55
13682,4,2017/7/31 23:55
60328,5,2017/7/31 23:55
100724,4,2017/7/31 23:55
50380,3,2017/7/31 23:55
39394,5,2017/7/31 23:55
56328,4,2017/7/31 23:55
52120,5,2017/7/31 23:55
106645,,2017/7/31 23:55
37842,4,2017/7/31 23:55
105379,3,2017/7/31 23:55
68917,5,2017/7/31 23:55
104080,4,2017/7/31 23:55
112175,5,2017/7/31 23:55
57087,5,2017/7/31 23:54
85160,5,2017/7/31 23:54
79890,5,2017/7/31 23:54
78802,5,2017/7/31 23:54
61885,4,2017/7/31 23:54
20093,5,2017/7/31 23:54
108775,5,2017/7/31 23:54
27040,4,2017/7/31 23:54
31838,4,2017/7/31 23:54
2446,4,2017/7/31 23:54
100933,4,2017/7/31 23:54
54239,3,2017/7/31 23:54
78512,5,2017/7/31 23:54
108007,5,2017/7/31 23:54
44196,3,2017/7/31 23:54
87630,4,2017/7/31 23:54
34671,3,2017/7/31 23:54
100707,4,2017/7/31 23:54
16869,5,2017/7/31 23:54
96445,5,2017/7/31 23:54
97292,3,2017/7/31 23:54
30597,3,2017/7/31 23:53
111251,3,2017/7/31 23:53
70839,4,2017/7/31 23:53
89943,5,2017/7/31 23:53
91680,4,2017/7/31 23:53
29452,5,2017/7/31 23:53
63102,5,2017/7/31 23:53
65234,3,2017/7/31 23:53
59139,5,2017/7/31 23:53
24611,5,2017/7/31 23:53
96384,5,2017/7/31 23:53
43369,3,2017/7/31 23:53
12574,5,2017/7/31 23:53
42290,2,2017/7/31 23:53
22375,2,2017/7/31 23:53
22589,4,2017/7/31 23:53
108589,2,2017/7/31 23:52
54388,5,2017/7/31 23:52
103373,5,2017/7/31 23:52
80587,5,2017/7/31 23:52
26068,5,2017/7/31 23:52
10043,4,2017/7/31 23:52
20995,3,2017/7/31 23:52
93013,5,2017/7/31 23:52
14942,2,2017/7/31 23:52
54069,5,2017/7/31 23:52
18521,4,2017/7/31 23:52
31900,5,2017/7/31 23:52
45452,5,2017/7/31 23:52
65802,1,2017/7/31 23:52
85176,3,2017/7/31 23:52
91973,5,2017/7/31 23:52
986,4,2017/7/31 23:51
104972,5,2017/7/31 23:51
10431,3,2017/7/31 23:51
64079,5,2017/7/31 23:51
63591,4,2017/7/31 23:51
111631,4,2017/7/31 23:51
66807,3,2017/7/31 23:51
6334,4,2017/7/31 23:51
79819,5,2017/7/31 23:51
14195,4,2017/7/31 23:51
13574,5,2017/7/31 23:51
99809,5,2017/7/31 23:51
34783,4,2017/7/31 23:51
50437,5,2017/7/31 23:51
8174,4,2017/7/31 23:51
82905,3,2017/7/31 23:51
5403,4,2017/7/31 23:51
85069,4,2017/7/31 23:50
104396,5,2017/7/31 23:50
86339,5,2017/7/31 23:50
56887,5,2017/7/31 23:50
98666,5,2017/7/31 23:50
105078,5,2017/7/31 23:50
84808,2,2017/7/31 23:50
24448,5,2017/7/31 23:50
109834,3,2017/7/31 23:50
23154,4,2017/7/31 23:50
34335,4,2017/7/31 23:50
76963,5,2017/7/31 23:50
44532,5,2017/7/31 23:50
48282,3,2017/7/31 23:50
94367,5,2017/7/31 23:50
84429,5,2017/7/31 23:49
84590,5,2017/7/31 23:49
5660,5,2017/7/31 23:49
99635,4,2017/7/31 23:49
111396,3,2017/7/31 23:49
61259,5,2017/7/31 23:49
32240,5,2017/7/31 23:49
99349,3,2017/7/31 23:49
61685,5,2017/7/31 23:49
77603,1,2017/7/31 23:49
5107,5,2017/7/31 23:49
23624,5,2017/7/31 23:49
98059,4,2017/7/31 23:49
77526,5,2017/7/31 23:49
51448,5,2017/7/31 23:49
63790,4,2017/7/31 23:49
94308,5,2017/7/31 23:49
11603,5,2017/7/31 23:49
78806,4,2017/7/31 23:49
89692,1,2017/7/31 23:49
107005,5,2017/7/31 23:49
52423,5,2017/7/31 23:48
70096,5,2017/7/31 23:48
76751,5,2017/7/31 23:48
86004,5,2017/7/31 23:48
1032,5,2017/7/31 23:48
15229,5,2017/7/31 23:48
32260,5,2017/7/31 23:48
92905,5,2017/7/31 23:48
83356,3,2017/7/31 23:48
72771,4,2017/7/31 23:48
83208,4,2017/7/31 23:48
9554,4,2017/7/31 23:48
62665,5,2017/7/31 23:48
34724,4,2017/7/31 23:47
48646,4,2017/7/31 23:47
84623,5,2017/7/31 23:47
69297,5,2017/7/31 23:47
8582,,2017/7/31 23:47
45656,4,2017/7/31 23:47
77672,1,2017/7/31 23:47
40515,5,2017/7/31 23:47
48243,5,2017/7/31 23:47
86994,2,2017/7/31 23:47
33475,1,2017/7/31 23:47
94197,5,2017/7/31 23:47
75398,3,2017/7/31 23:46
30138,3,2017/7/31 23:46
83015,4,2017/7/31 23:46
35184,5,2017/7/31 23:46
97274,4,2017/7/31 23:46
108598,5,2017/7/31 23:46
2373,4,2017/7/31 23:46
17426,1,2017/7/31 23:46
13592,5,2017/7/31 23:46
110439,3,2017/7/31 23:46
88219,5,2017/7/31 23:46
67922,2,2017/7/31 23:45
9088,3,2017/7/31 23:45
5659,4,2017/7/31 23:45
75130,4,2017/7/31 23:45
59543,4,2017/7/31 23:45
23871,3,2017/7/31 23:45
66395,5,2017/7/31 23:45
110980,5,2017/7/31 23:45
10244,1,2017/7/31 23:45
65140,4,2017/7/31 23:45
52228,4,2017/7/31 23:45
102861,5,2017/7/31 23:45
74475,5,2017/7/31 23:45
99878,4,2017/7/31 23:45
59175,4,2017/7/31 23:45
18158,5,2017/7/31 23:45
69939,5,2017/7/31 23:45
77567,4,2017/7/31 23:45
17365,5,2017/7/31 23:45
35170,4,2017/7/31 23:45
20998,4,2017/7/31 23:45
6299,2,2017/7/31 23:45
24975,5,2017/7/31 23:45
79406,2,2017/7/31 23:44
7821,5,2017/7/31 23:44
110488,5,2017/7/31 23:44
80911,5,2017/7/31 23:44
106492,5,2017/7/31 23:44
103753,3,2017/7/31 23:44
90036,5,2017/7/31 23:44
79882,4,2017/7/31 23:44
19571,5,2017/7/31 23:44
3957,3,2017/7/31 23:44
28671,4,2017/7/31 23:44
96614,5,2017/7/31 23:44
17325,1,2017/7/31 23:43
106588,5,2017/7/31 23:43
33265,5,2017/7/31 23:43
30513,5,2017/7/31 23:43
53575,1,2017/7/31 23:43
92405,5,2017/7/31 23:43
75957,3,2017/7/31 23:43
51862,3,2017/7/31 23:42
97619,5,2017/7/31 23:42
34070,5,2017/7/31 23:42
95349,4,2017/7/31 23:42
90257,5,2017/7/31 23:42
37270,5,2017/7/31 23:42
352,3,2017/7/31 23:42
37255,4,2017/7/31 23:42
102855,5,2017/7/31 23:42
21016,3,2017/7/31 23:42
61194,4,2017/7/31 23:42
14248,4,2017/7/31 23:42
84119,5,2017/7/31 23:42
74920,4,2017/7/31 23:42
42644,4,2017/7/31 23:42
15405,5,2017/7/31 23:42
106770,5,2017/7/31 23:42
31079,3,2017/7/31 23:42
67638,2,2017/7/31 23:42
97102,,2017/7/31 23:42
42984,4,2017/7/31 23:42
19827,3,2017/7/31 23:42
59826,5,2017/7/31 23:42
11429,5,2017/7/31 23:42
10860,5,2017/7/31 23:41
17919,3,2017/7/31 23:41
46702,5,2017/7/31 23:41
100299,4,2017/7/31 23:41
52757,3,2017/7/31 23:41
60135,3,2017/7/31 23:41
3474,4,2017/7/31 23:41
50990,5,2017/7/31 23:41
18915,2,2017/7/31 23:41
81887,3,2017/7/31 23:41
58733,5,2017/7/31 23:41
21561,4,2017/7/31 23:41
81074,3,2017/7/31 23:41
55304,3,2017/7/31 23:41
106785,5,2017/7/31 23:41
111258,1,2017/7/31 23:41
14518,4,2017/7/31 23:41
91903,3,2017/7/31 23:41
22439,4,2017/7/31 23:40
105329,1,2017/7/31 23:40
6528,5,2017/7/31 23:40
2070,5,2017/7/31 23:40
25214,5,2017/7/31 23:40
109845,5,2017/7/31 23:40
52802,5,2017/7/31 23:40
74420,2,2017/7/31 23:40
64552,4,2017/7/31 23:40
312,5,2017/7/31 23:39
108073,,2017/7/31 23:39
45997,5,2017/7/31 23:39
101831,4,2017/7/31 23:39
50476,3,2017/7/31 23:39
19572,5,2017/7/31 23:39
63953,4,2017/7/31 23:39
48384,5,2017/7/31 23:39
58366,3,2017/7/31 23:39
457,5,2017/7/31 23:39
78016,4,2017/7/31 23:39
11529,4,2017/7/31 23:39
64628,5,2017/7/31 23:39
111731,3,2017/7/31 23:39
1536,5,2017/7/31 23:39
91780,4,2017/7/31 23:39
27379,5,2017/7/31 23:39
48181,4,2017/7/31 23:39
21288,1,2017/7/31 23:38
35780,4,2017/7/31 23:38
97357,4,2017/7/31 23:38
53816,1,2017/7/31 23:38
54444,4,2017/7/31 23:38
97411,5,2017/7/31 23:38
57504,,2017/7/31 23:38
73590,4,2017/7/31 23:38
43530,3,2017/7/31 23:38
86437,3,2017/7/31 23:38
39828,4,2017/7/31 23:38
61477,5,2017/7/31 23:38
95936,5,2017/7/31 23:38
47577,5,2017/7/31 23:38
69104,3,2017/7/31 23:38
29107,5,2017/7/31 23:37
70921,3,2017/7/31 23:37
18297,4,2017/7/31 23:37
14837,5,2017/7/31 23:37
80008,5,2017/7/31 23:37
49003,5,2017/7/31 23:37
10769,5,2017/7/31 23:37
108542,5,2017/7/31 23:37
38136,3,2017/7/31 23:37
62360,5,2017/7/31 23:37
2477,5,2017/7/31 23:37
26708,3,2017/7/31 23:37
53619,4,2017/7/31 23:37
58286,4,2017/7/31 23:37
107186,4,2017/7/31 23:37
74942,2,2017/7/31 23:37
77420,3,2017/7/31 23:37
56769,5,2017/7/31 23:37
40919,3,2017/7/31 23:36
45828,3,2017/7/31 23:36
87911,4,2017/7/31 23:36
90137,5,2017/7/31 23:36
8021,4,2017/7/31 23:36
34153,4,2017/7/31 23:36
60957,5,2017/7/31 23:36
44197,4,2017/7/31 23:36
19001,1,2017/7/31 23:36
37754,5,2017/7/31 23:36
32474,1,2017/7/31 23:36
25055,4,2017/7/31 23:36
75902,4,2017/7/31 23:36
86430,5,2017/7/31 23:36
13298,5,2017/7/31 23:36
20265,5,2017/7/31 23:36
34900,2,2017/7/31 23:36
80842,4,2017/7/31 23:35
38710,4,2017/7/31 23:35
95566,5,2017/7/31 23:35
104075,5,2017/7/31 23:35
8404,5,2017/7/31 23:35
78921,4,2017/7/31 23:35
47759,5,2017/7/31 23:35
74686,5,2017/7/31 23:35
87570,4,2017/7/31 23:35
98377,5,2017/7/31 23:35
26709,2,2017/7/31 23:35
38871,1,2017/7/31 23:35
102260,5,2017/7/31 23:35
100839,4,2017/7/31 23:35
70244,5,2017/7/31 23:35
102986,4,2017/7/31 23:35
99558,4,2017/7/31 23:35
74781,4,2017/7/31 23:34
9136,4,2017/7/31 23:34
49176,3,2017/7/31 23:34
97216,5,2017/7/31 23:34
15979,4,2017/7/31 23:34
59145,4,2017/7/31 23:34
18107,3,2017/7/31 23:34
41284,4,2017/7/31 23:34
92478,4,2017/7/31 23:34
13067,4,2017/7/31 23:34
3907,4,2017/7/31 23:34
41283,5,2017/7/31 23:34
93005,4,2017/7/31 23:34
67886,3,2017/7/31 23:33
66270,5,2017/7/31 23:33
88035,1,2017/7/31 23:33
56109,5,2017/7/31 23:33
104362,4,2017/7/31 23:33
110625,4,2017/7/31 23:33
96,5,2017/7/31 23:33
11441,4,2017/7/31 23:33
36749,1,2017/7/31 23:33
87414,2,2017/7/31 23:33
51897,5,2017/7/31 23:33
54733,5,2017/7/31 23:33
60024,5,2017/7/31 23:33
26176,5,2017/7/31 23:33
49684,4,2017/7/31 23:33
67305,5,2017/7/31 23:33
74156,5,2017/7/31 23:33
89130,5,2017/7/31 23:33
65368,4,2017/7/31 23:33
76712,4,2017/7/31 23:33
